C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_14_340.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_14_340.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_14_340.jpg, 0, 0, 0, 7.78545E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_14_442.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_14_442.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_14_442.jpg, 0, 0, 0, 8.034037E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_14_543.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_14_543.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_14_543.jpg, 0, 0, 0, 7.975173E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_14_647.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_14_647.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_14_647.jpg, 0, 0, 0, 7.780635E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_14_748.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_14_748.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_14_748.jpg, 0, 0, 0, 7.785039E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_14_851.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_14_851.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_14_851.jpg, 0, 0, 0, 7.851618E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_14_951.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_14_951.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_14_951.jpg, 0, 0, 0, 7.861487E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_051.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_051.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_051.jpg, 0, 0, 0, 7.810981E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_152.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_152.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_152.jpg, 0, 0, 0, 7.77646E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_253.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_253.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_253.jpg, 0, 0, 0, 8.133538E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_355.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_355.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_355.jpg, 0, 0, 0, 7.883459E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_457.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_457.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_457.jpg, 0, 0, 0, 7.867629E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_557.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_557.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_557.jpg, 0, 0, 0, 7.868384E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_658.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_658.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_658.jpg, 0, 0, 0, 7.81137E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_760.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_760.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_760.jpg, 0, 0, 0, 7.839982E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_860.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_860.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_860.jpg, 0, 0, 0, 7.796029E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_15_961.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_15_961.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_15_961.jpg, 0, 0, 0, 7.853864E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_061.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_061.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_061.jpg, 0, 0, 0, 7.86769E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_163.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_163.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_163.jpg, 0, 0, 0, 7.829777E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_263.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_263.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_263.jpg, 0, 0, 0, 7.903398E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_366.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_366.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_366.jpg, 0, 0, 0, 7.797319E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_468.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_468.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_468.jpg, 0, 0, 0, 7.783338E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_569.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_569.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_569.jpg, 0, 0, 0, 7.842832E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_669.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_669.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_669.jpg, 0, 0, 0, 7.927404E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_772.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_772.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_772.jpg, 0, 0, 0, 7.894009E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_874.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_874.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_874.jpg, 0, 0, 0, 7.79517E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_16_975.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_16_975.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_16_975.jpg, 0, 0, 0, 7.864868E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_078.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_078.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_078.jpg, 0, 0, 0, 7.77481E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_181.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_181.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_181.jpg, 0, 0, 0, 8.016968E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_281.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_281.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_281.jpg, 0, 0, 0, 7.837391E-05
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_381.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_381.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_381.jpg, 0, 0.0378984, 0, 0.01048442
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_485.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_485.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_485.jpg, 0, 0.3986853, 0, 0.3976164
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_585.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_585.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_585.jpg, 0, 0.6988649, 0, 1.009181
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_685.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_685.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_685.jpg, 0, 1, 0, 2.086956
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_789.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_789.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_789.jpg, -0.1432701, 1, 0, 3.270587
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_891.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_891.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_891.jpg, -0.4361055, 1, 0, 4.422003
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_17_991.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_17_991.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_17_991.jpg, -0.709152, 1, 0, 5.527741
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_094.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_094.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_094.jpg, -0.4037051, 1, 0, 6.683376
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_195.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_195.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_195.jpg, -0.1116455, 1, 0, 7.825793
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_297.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_297.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_297.jpg, 0, 1, 0, 8.944614
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_399.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_399.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_399.jpg, 0, 1, 0, 10.06196
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_504.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_504.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_504.jpg, 0, 1, 0, 11.38866
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_605.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_605.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_605.jpg, 0, 1, 0, 12.51959
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_709.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_709.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_709.jpg, 0, 1, 0, 13.52101
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_811.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_811.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_811.jpg, 0, 1, 0, 14.75165
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_18_912.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_18_912.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_18_912.jpg, -0.1353192, 1, 0, 15.55731
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_016.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_016.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_016.jpg, -0.4323666, 1, 0, 16.75899
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_122.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_122.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_122.jpg, -0.1481937, 1, 0, 17.98364
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_228.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_228.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_228.jpg, 0, 1, 0, 18.83325
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_329.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_329.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_329.jpg, 0, 1, 0, 19.98844
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_432.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_432.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_432.jpg, 0, 1, 0, 20.90031
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_535.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_535.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_535.jpg, 0, 1, 0, 21.96359
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_641.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_641.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_641.jpg, 0, 1, 0, 22.91745
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_743.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_743.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_743.jpg, -0.0672819, 1, 0, 24.09437
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_846.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_846.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_846.jpg, -0.3758082, 1, 0, 24.98493
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_19_946.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_19_946.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_19_946.jpg, -0.2324544, 1, 0, 25.85663
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_047.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_047.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_047.jpg, 0, 1, 0, 26.79635
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_152.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_152.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_152.jpg, -0.2955579, 1, 0, 27.7135
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_255.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_255.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_255.jpg, -0.5837964, 1, 0, 28.46651
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_361.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_361.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_361.jpg, -0.8868213, 1, 0, 29.01432
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_461.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_461.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_461.jpg, -0.9844576, 1, 0, 29.4851
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_563.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_563.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_563.jpg, -0.625446, 1, 0, 30.20012
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_667.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_667.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_667.jpg, -0.3149378, 1, 0, 30.20196
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_770.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_770.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_770.jpg, -0.02623164, 1, 0, 30.18572
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_874.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_874.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_874.jpg, 0, 1, 0, 30.18842
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_20_980.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_20_980.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_20_980.jpg, 0.2757738, 1, 0, 30.16731
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_082.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_082.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_082.jpg, 0.578664, 1, 0, 30.12598
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_187.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_187.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_187.jpg, 0.3079599, 1, 0, 30.19144
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_292.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_292.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_292.jpg, 0.1978872, 1, 0, 30.19139
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_397.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_397.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_397.jpg, 0.3528888, 1, 0, 30.18252
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_498.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_498.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_498.jpg, 0.0315243, 1, 0, 30.19004
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_604.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_604.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_604.jpg, 0, 1, 0, 30.19011
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_704.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_704.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_704.jpg, 0, 1, 0, 30.19055
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_808.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_808.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_808.jpg, -0.312348, 1, 0, 30.16445
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_21_909.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_21_909.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_21_909.jpg, -0.2259197, 1, 0, 30.1876
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_011.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_011.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_011.jpg, 0, 1, 0, 30.18759
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_111.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_111.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_111.jpg, 0, 1, 0, 30.19018
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_215.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_215.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_215.jpg, 0, 1, 0, 30.19162
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_322.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_322.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_322.jpg, 0, 1, 0, 30.19071
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_428.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_428.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_428.jpg, -0.3177015, 1, 0, 30.16588
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_531.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_531.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_531.jpg, -0.03092127, 1, 0, 30.19029
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_637.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_637.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_637.jpg, 0, 1, 0, 30.19006
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_743.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_743.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_743.jpg, 0, 1, 0, 30.19054
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_845.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_845.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_845.jpg, 0, 1, 0, 30.19025
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_22_945.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_22_945.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_22_945.jpg, 0, 1, 0, 30.19032
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_23_047.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_23_047.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_23_047.jpg, -0.1002198, 1, 0, 30.18779
C:\Users\sinha\Downloads\data\IMG\center_2021_07_25_10_14_23_150.jpg, C:\Users\sinha\Downloads\data\IMG\left_2021_07_25_10_14_23_150.jpg, C:\Users\sinha\Downloads\data\IMG\right_2021_07_25_10_14_23_150.jpg, -0.388543, 1, 0, 30.15723
